Date,Art,Bio,Chem,CS,Phy,Math,Philosophy,simple,Sports,Featured
2020010100,84.21,100.2,88.9,95.35,96.62,87.38,144.75,21.84,123.67,764.55
2020010200,95.96,119.7,115.37,122.55,116.5,103.82,165.65,25.79,131.5,792.01
2020010300,95.43,119.1,109.15,120.17,113.9,99.2,167.86,26.96,121.6,778.31
2020010400,93.59,113.5,101.09,106.51,113.65,96.51,165.34,31.43,127.71,810.55
2020010500,105.29,124.77,108.84,110.01,121.12,104.21,174.36,33.09,148.33,854.82
2020010600,104.39,135.98,124.18,130.55,129.29,114.55,184.65,30.68,137.16,920.11
2020010700,108.48,139.06,132.34,135.22,137.58,118.51,181.98,28.76,131.63,834.76
2020010800,104.54,137.41,132.62,130.72,139.46,117.51,176.15,30.31,126.11,824.46
2020010900,108.1,140.26,129.07,131.35,136.13,122.0,180.45,31.53,126.7,835.58
2020011000,122.22,140.27,117.8,125.74,137.6,129.3,218.16,27.76,125.94,854.84
2020011100,106.55,120.61,100.78,100.66,113.96,108.95,197.95,26.83,124.01,844.23
2020011200,110.48,124.33,108.89,107.96,115.71,104.38,184.68,29.52,144.08,871.82
2020011300,121.36,140.15,130.21,133.55,138.43,124.76,188.62,32.89,149.51,873.91
2020011400,120.16,145.81,132.73,138.54,137.9,121.34,183.63,30.88,152.33,827.56
2020011500,115.83,144.63,131.94,136.58,137.83,122.8,186.12,31.31,144.5,793.14
2020011600,115.77,145.95,132.2,138.58,139.61,126.95,187.08,33.89,147.25,815.25
2020011700,103.87,129.21,118.53,124.12,126.23,114.5,171.3,30.2,139.05,792.43
2020011800,93.55,115.89,100.91,99.14,105.08,94.08,153.91,25.8,134.85,814.87
2020011900,102.06,124.33,108.38,109.21,118.79,112.69,166.2,30.46,160.1,842.03
2020012000,107.08,137.22,126.63,134.67,132.73,122.88,174.77,33.04,155.93,860.15
2020012100,109.37,150.45,134.59,138.14,138.4,128.72,178.07,31.88,141.79,824.28
2020012200,106.45,150.23,133.08,135.0,137.64,127.3,178.5,32.06,136.43,802.52
2020012300,104.76,150.53,135.07,137.59,138.12,123.97,172.8,31.09,133.88,789.3
2020012400,100.51,137.11,118.48,121.13,121.77,112.33,166.88,26.73,124.96,875.92
2020012500,89.55,121.51,97.84,96.28,101.43,95.19,150.01,23.82,121.77,765.91
2020012600,96.32,129.36,106.46,101.54,108.31,102.25,158.12,30.61,139.35,830.99
2020012700,107.18,153.07,132.14,137.56,130.8,120.51,237.85,33.18,142.31,889.63
2020012800,108.41,164.1,134.6,141.88,135.74,122.81,201.54,33.54,136.09,851.63
2020012900,108.38,155.9,133.18,134.05,133.67,123.42,182.91,32.39,137.04,797.11
2020013000,105.58,153.93,129.03,136.24,131.32,123.82,177.74,32.27,136.76,804.41
2020013100,95.64,135.23,114.51,128.19,118.47,110.07,164.61,27.85,126.12,808.65
2020020100,86.52,116.09,94.71,97.85,97.84,96.49,153.01,25.38,126.47,845.1
2020020200,101.39,133.09,106.21,112.12,113.79,107.43,165.99,31.51,155.88,847.03
2020020300,106.59,147.31,128.05,131.19,131.87,124.16,176.82,32.08,180.41,816.18
2020020400,108.91,154.93,136.25,166.24,139.12,125.36,180.64,33.79,141.5,794.1
2020020500,112.82,148.89,135.58,259.77,138.61,128.92,183.85,36.73,131.19,825.16
2020020600,106.65,146.97,132.07,149.35,135.59,124.01,176.1,32.84,130.56,884.64
2020020700,99.44,133.91,118.84,158.36,123.42,112.27,166.83,28.04,122.37,781.1
2020020800,91.32,117.9,99.26,137.27,103.27,94.9,152.46,33.29,127.3,3638.44
2020020900,101.13,130.14,111.59,136.24,113.87,107.62,170.56,32.06,140.1,2230.73
2020021000,118.44,150.88,136.56,182.74,139.98,123.49,194.84,32.56,132.12,2088.31
2020021100,114.92,149.4,133.35,201.45,139.14,125.58,188.23,32.08,131.51,1938.47
2020021200,110.73,150.19,132.0,152.25,138.88,124.77,183.6,30.66,129.25,1924.87
2020021300,105.89,143.18,127.92,142.83,133.07,120.62,185.44,29.16,121.85,1878.42
2020021400,95.44,125.55,112.38,131.66,119.59,109.39,179.89,25.46,116.88,1819.38
2020021500,87.47,113.86,96.12,105.22,102.03,93.56,159.53,23.12,121.13,1831.65
2020021600,100.41,127.54,106.82,132.43,111.17,101.12,169.41,26.22,144.03,1904.94
2020021700,107.89,156.03,130.64,127.15,132.37,116.8,182.58,29.81,138.6,1887.7
2020021800,112.67,151.18,135.46,137.26,143.44,123.62,201.5,30.33,147.67,1824.16
2020021900,114.42,149.91,134.64,169.28,137.9,123.59,199.18,32.99,136.16,1776.89
2020022000,109.66,141.15,129.55,152.66,132.16,119.05,219.3,53.5,139.77,1759.33
2020022100,98.77,132.08,115.24,123.9,121.11,110.46,180.8,26.25,124.25,1745.6
2020022200,94.9,120.48,99.75,97.86,102.33,94.05,159.87,28.31,129.67,1747.77
2020022300,104.28,130.05,109.62,102.85,110.59,100.95,169.27,28.7,153.44,1738.05
2020022400,109.61,154.37,132.04,131.27,134.16,126.56,181.84,30.76,145.93,1694.5
2020022500,110.03,156.43,134.96,136.37,134.47,128.09,184.14,32.87,130.83,1638.26
2020022600,107.11,156.58,131.7,130.56,136.77,127.27,185.09,39.74,133.22,1655.14
2020022700,106.09,155.39,132.54,130.92,139.34,122.3,172.77,35.27,126.52,1728.39
2020022800,100.7,143.22,120.24,126.92,130.9,111.93,165.29,24.03,121.25,1688.87
2020022900,95.17,128.74,103.74,114.43,110.86,100.04,157.81,21.07,123.43,1682.06
2020030100,107.66,143.33,116.69,115.7,118.63,107.18,170.17,26.07,153.13,1746.81
2020030200,112.48,160.54,137.61,136.39,140.3,123.34,186.65,30.08,140.2,1664.42
2020030300,108.7,159.86,135.59,131.57,147.79,127.08,179.99,30.7,135.01,1631.12
2020030400,127.85,156.9,133.31,132.49,134.09,121.31,182.41,30.64,136.41,1610.95
2020030500,104.98,152.49,129.41,129.36,131.56,117.12,171.03,28.18,134.05,1605.45
2020030600,100.55,138.95,116.61,119.49,118.95,107.39,157.07,25.64,124.49,1563.63
2020030700,95.86,122.96,97.68,115.8,98.73,89.37,144.4,23.17,119.29,1545.56
2020030800,98.17,145.47,112.01,190.45,106.8,100.19,155.43,25.56,136.16,1606.75
2020030900,107.42,154.4,125.25,176.78,124.11,115.52,169.97,28.73,122.9,1531.65
2020031000,103.89,158.48,124.85,122.16,124.77,113.05,162.63,27.31,113.78,1445.99
2020031100,99.24,204.61,124.3,121.4,122.15,110.05,159.06,28.56,111.52,1445.55
2020031200,92.76,198.88,119.97,114.49,117.68,106.08,151.15,28.17,107.44,1347.16
2020031300,81.98,166.38,106.44,105.91,105.29,97.24,143.83,22.18,99.83,1316.27
2020031400,81.2,152.76,95.41,94.86,94.8,99.84,140.57,21.91,115.13,1394.24
2020031500,91.0,164.54,104.84,97.75,101.09,98.68,154.35,20.77,116.93,1405.18
2020031600,88.88,165.65,116.58,113.66,108.25,101.99,152.53,21.82,100.82,1330.76
2020031700,89.44,163.1,114.87,117.55,107.78,99.4,150.35,22.45,100.3,1345.96
2020031800,98.08,166.91,121.27,115.79,108.67,99.42,148.41,21.75,102.46,1341.71
2020031900,95.24,168.12,119.95,116.33,110.79,108.81,151.83,22.0,101.27,1207.54
2020032000,88.99,159.13,109.81,114.82,106.19,99.55,146.91,21.64,99.41,1325.11
2020032100,94.14,157.08,113.27,108.78,106.93,97.59,154.72,19.48,107.91,1308.93
2020032200,94.75,167.85,117.31,106.72,104.47,98.57,162.53,20.56,112.54,1405.12
2020032300,101.61,172.92,121.93,120.13,116.98,110.74,168.07,24.82,114.88,1751.98
2020032400,103.33,173.52,122.88,123.57,118.82,110.41,166.31,25.13,119.01,1532.8
2020032500,102.03,168.78,119.93,123.86,119.54,112.35,164.54,24.16,112.94,1536.42
2020032600,105.12,171.02,122.59,125.51,124.58,118.53,169.22,24.7,114.94,1578.36
2020032700,104.13,179.88,122.23,120.89,119.05,109.15,165.3,24.31,113.36,1614.54
2020032800,106.07,154.4,107.58,111.6,108.93,103.24,167.34,23.09,115.81,1656.46
2020032900,108.84,160.41,112.2,117.26,113.7,115.41,181.16,25.6,133.19,1728.21
2020033000,130.81,171.39,130.01,127.6,129.41,122.29,187.5,27.3,120.78,1656.41
2020033100,112.06,165.64,128.52,130.18,131.19,148.65,180.87,26.97,118.63,1596.91
2020040100,124.54,167.53,132.1,131.4,132.89,123.61,178.7,27.31,116.14,1570.52
2020040200,115.63,167.77,131.51,135.18,136.86,128.25,183.49,29.75,121.45,1573.63
2020040300,111.82,166.02,126.58,136.4,135.35,131.72,180.96,26.91,122.95,1582.99
2020040400,105.28,163.0,114.29,127.3,118.75,113.36,179.39,25.82,128.01,1619.04
2020040500,116.14,164.29,122.31,134.4,125.45,120.64,194.7,28.22,131.14,1696.39
2020040600,116.38,169.5,135.53,145.4,137.98,130.57,194.73,32.31,120.97,1625.51
2020040700,111.54,166.18,133.8,142.55,137.5,129.15,188.45,27.94,118.99,1598.84
2020040800,113.12,165.79,134.21,139.43,136.79,129.51,187.26,30.67,123.7,1576.59
2020040900,116.48,163.78,131.88,143.2,135.61,127.78,190.28,28.22,126.2,1630.4
2020041000,135.67,157.18,126.01,138.45,135.64,136.86,197.7,26.37,127.54,1659.07
2020041100,107.5,148.31,114.52,121.68,122.83,134.26,194.79,25.72,127.35,1694.19
2020041200,115.55,152.06,115.97,124.81,124.17,145.04,200.58,29.19,131.76,1453.76
2020041300,121.18,168.95,128.96,143.43,145.14,145.92,208.56,30.01,126.83,1646.34
2020041400,133.81,166.37,135.34,148.24,143.17,145.38,206.14,28.13,125.89,1546.96
2020041500,120.3,169.52,135.26,147.28,149.3,145.7,200.93,32.44,127.8,973.01
2020041600,121.08,171.2,138.44,151.07,147.97,141.12,202.99,38.64,129.81,959.36
2020041700,117.29,168.68,135.57,145.9,147.04,139.12,200.99,27.28,127.47,956.09
2020041800,118.61,154.23,123.18,133.18,131.51,129.24,199.32,26.39,135.74,1019.73
2020041900,123.49,155.9,129.95,145.8,132.23,123.38,208.26,28.72,143.05,1125.72
2020042000,127.21,173.67,147.1,165.9,151.18,140.2,205.01,35.5,134.57,1137.33
2020042100,122.86,173.42,146.21,157.98,151.19,138.65,201.52,31.86,128.91,1038.07
2020042200,137.49,170.25,143.95,156.39,149.7,136.05,202.81,31.49,130.03,1004.46
2020042300,234.69,191.97,139.43,152.6,145.67,133.75,234.32,30.92,128.1,994.41
2020042400,166.05,162.44,137.12,153.42,142.21,129.48,213.58,29.13,124.17,927.42
2020042500,160.31,151.4,129.08,128.44,125.06,117.48,204.11,28.81,128.35,943.98
2020042600,184.69,150.71,131.87,132.26,133.15,124.23,224.74,33.13,143.19,1040.64
2020042700,223.7,184.05,147.67,150.95,151.24,134.8,253.42,35.99,135.54,1059.94
2020042800,185.96,199.6,147.04,152.24,153.95,144.36,234.99,28.79,129.78,996.06
2020042900,179.42,190.14,149.55,148.36,152.64,137.66,202.31,32.44,127.88,995.99
2020043000,167.08,177.85,143.96,145.52,147.08,134.85,217.64,30.25,130.43,997.72
2020050100,223.31,151.19,124.58,135.5,135.96,122.36,231.86,28.16,123.53,949.82
2020050200,114.31,148.16,118.08,130.04,129.64,116.33,194.47,32.76,133.0,1012.68
2020050300,120.65,158.17,121.32,135.66,128.54,118.74,203.07,31.14,135.67,1039.26
2020050400,131.91,166.4,136.21,159.48,144.46,139.62,208.82,30.19,135.08,1050.92
2020050500,129.1,164.14,136.15,152.16,148.01,134.76,203.62,29.45,129.66,991.82
2020050600,123.36,164.84,134.69,147.55,144.99,133.54,197.51,27.07,124.22,961.67
2020050700,128.24,164.53,138.96,143.45,140.02,127.86,192.22,26.54,120.68,936.95
2020050800,122.8,150.77,124.45,133.82,135.48,122.18,189.83,23.31,120.82,937.48
2020050900,112.48,148.29,108.93,126.1,118.58,111.59,181.96,21.2,133.53,985.29
2020051000,108.3,173.91,111.75,118.81,121.56,150.66,182.89,23.64,131.19,984.2
2020051100,119.37,159.78,131.57,138.94,142.88,132.83,190.83,26.21,126.11,1023.56
2020051200,119.5,154.45,131.27,143.37,139.71,132.25,190.51,25.77,131.35,944.65
2020051300,118.71,153.44,130.57,143.99,139.71,131.15,187.77,26.0,129.01,918.67
2020051400,118.92,154.27,136.62,141.2,138.43,127.8,185.58,24.99,140.52,920.08
2020051500,123.13,143.95,121.28,137.19,130.06,123.25,184.98,22.27,124.83,894.66
2020051600,107.3,128.05,103.97,114.28,116.18,104.74,171.69,19.88,130.98,931.93
2020051700,113.83,132.43,110.22,116.13,117.53,108.37,183.46,20.68,147.38,969.89
2020051800,117.46,148.08,125.47,136.34,132.01,123.37,191.88,22.37,131.46,1022.7
2020051900,111.0,140.55,123.03,147.4,130.04,131.27,192.1,22.18,125.96,975.47
